trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
6,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,9,0.0,0.4444444444444444,0.4444444444444444,0.0,0,3,4,2,1,5,1,1,3,0,0,3,0.3333333333333333
7,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,3,8,19,18,21,7,6,13,40,8,0,21,0.4375
8,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,0,0,-1,48,0.0,0.3333333333333333,0.3333333333333333,0.0,2,2,27,17,15,2,6,24,40,19,0,16,0.3333333333333333
9,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,11,0.0,0.45454545454545453,0.45454545454545453,0.0,0,3,5,3,3,2,4,1,3,0,0,3,0.2727272727272727
0,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.2708333333333333,0.2708333333333333,0.0,3,12,10,22,16,8,11,10,41,3,0,27,0.5625
1,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.3958333333333333,0.3958333333333333,0.0,3,10,17,17,12,7,9,17,37,15,0,12,0.25
2,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.5,0.5,0.0,4,7,18,19,15,8,9,15,33,15,0,2,0.041666666666666664
3,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.5,0.5,0.0,3,7,20,18,18,6,8,15,35,14,0,3,0.0625
4,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.4791666666666667,0.4791666666666667,0.0,6,9,16,17,12,6,13,16,35,13,0,3,0.0625
5,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.25,0.25,0.0,0,5,7,33,24,7,3,7,37,7,0,27,0.5625
6,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.2708333333333333,0.2708333333333333,0.0,4,9,7,28,29,7,4,7,38,3,0,28,0.5833333333333334
7,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,2,6,7,33,29,4,4,10,38,4,0,33,0.6875
8,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.5,0.5,0.0,4,7,18,18,7,9,11,18,34,18,0,2,0.041666666666666664
9,4,size9_comp0.4_grid4_base_low,9,0.4,low,base,base,7,3,10,6,3,1,1,1,0,0,-1,48,0.0,0.4791666666666667,0.4791666666666667,0.0,5,9,15,19,9,7,15,16,34,15,0,5,0.10416666666666667
0,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.1875,0.1875,0.0,14,5,24,5,17,11,10,9,39,3,0,26,0.5416666666666666
1,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,1,11,48,0.0,0.2916666666666667,0.5,0.2222222222222222,6,1,32,9,28,4,6,9,33,2,18,28,0.5833333333333334
2,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.22916666666666666,0.22916666666666666,0.0,12,3,21,12,12,10,11,14,32,8,0,21,0.4375
3,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,11,4,21,12,13,11,13,10,30,8,0,16,0.3333333333333333
4,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.16666666666666666,0.16666666666666666,0.0,13,4,27,4,17,12,10,8,39,5,0,30,0.625
5,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.3333333333333333,0.3333333333333333,0.0,8,5,20,15,13,6,15,13,30,9,0,14,0.2916666666666667
6,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,13,5,17,13,9,12,10,16,35,12,0,14,0.2916666666666667
7,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.22916666666666666,0.22916666666666666,0.0,11,2,28,7,18,12,9,8,41,5,0,27,0.5625
8,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,13,4,24,7,17,13,9,8,35,6,0,22,0.4583333333333333
9,5,size9_comp0.4_grid5_base_low,9,0.4,low,base,base,4,6,10,10,0,1,1,1,0,0,-1,48,0.0,0.20833333333333334,0.20833333333333334,0.0,10,3,25,10,15,10,9,13,33,7,0,22,0.4583333333333333
0,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.3541666666666667,0.3541666666666667,0.0,7,3,23,15,15,4,11,17,34,12,0,13,0.2708333333333333
1,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.3125,0.3125,0.0,8,0,19,21,22,5,3,17,34,9,0,18,0.375
2,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,1,0,-1,34,0.0,0.35294117647058826,0.35294117647058826,0.0,7,1,11,15,12,6,6,9,20,8,0,10,0.29411764705882354
3,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.3333333333333333,0.3333333333333333,0.0,9,5,22,12,12,8,12,15,35,11,0,16,0.3333333333333333
4,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,1,20,48,0.0,0.5208333333333334,0.47619047619047616,0.5555555555555556,11,0,20,17,12,8,8,19,30,18,6,8,0.16666666666666666
5,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.3541666666666667,0.3541666666666667,0.0,8,3,27,10,18,3,9,17,36,11,0,14,0.2916666666666667
6,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.375,0.375,0.0,10,4,20,14,11,7,13,16,34,15,0,12,0.25
7,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.3541666666666667,0.3541666666666667,0.0,8,1,25,14,23,9,5,10,30,7,0,18,0.375
8,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,0,0,-1,48,0.0,0.4583333333333333,0.4583333333333333,0.0,8,3,20,17,7,8,8,24,34,22,0,6,0.125
9,6,size9_comp0.4_grid6_base_low,9,0.4,low,base,base,6,6,12,10,3,1,1,1,1,0,-1,30,0.0,0.4,0.4,0.0,7,1,15,7,8,3,7,11,18,9,0,6,0.2
